SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
54_Recombination events.csv|949,949,54_Recombination events.csv,7194,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,1,6992,9998,6992-9998,"['2', '19', '27', '6', '21', '44', '36', '9']","['16', '22', '26', '20', '41', '11', '1']","['40', '15', '45', '8', '24', '12']",202.0,2.0,204.0,99.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (8/8),54.980000000000004,16.0,8/8,100.0,50.0,8.0,8/8,63.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,949,7194-10000,87.5,79.6,1,89.87975951903807,1,182,5,5,5,26,0,21,100.0%,19.2%,✅ Equal,31,10,21
93_Recombination events.csv|4924,4924,93_Recombination events.csv,6426,9492,"['16', '47']",1000,0.0001,0.01,0.1,5000,50,3,6280,9425,6280-9425,"['16', '47']","['43', '8', '3', '36']","['21', '38', '1']",146.0,67.0,213.0,97.81474233529028,3066.0,766.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,54.56294846705806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,4924,6426-9492,100.0,78.7,3,89.42885771543087,3,183,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9
7_Recombination events.csv|5040,5040,7_Recombination events.csv,5835,10000,['27'],1000,0.0001,0.01,0.1,5000,50,3,5856,9794,5856-9794,['27'],['10'],['9'],21.0,206.0,227.0,94.54981992797119,4165.0,1041.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,53.90996398559424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5040,5835-10000,100.0,77.3,3,88.80522088353413,1,184,4,4,4,16,0,12,100.0%,25.0%,✅ Equal,20,8,12
13_Recombination events.csv|4864,4864,13_Recombination events.csv,1536,4668,['43'],1000,0.0001,0.01,0.1,5000,50,4,1536,4437,1536-4437,['43'],"['9', '19', '40', '50']","['5', '7', '4', '17']",0.0,231.0,231.0,92.62452107279694,3132.0,783.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,53.524904214559385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4864,1536-4668,100.0,76.9,4,88.45,4,185,16,14,19,29,3,15,84.2%,48.3%,❌ Diff: RDP=16 vs Santa=14,48,30,18
90_Recombination events.csv|4531,4531,90_Recombination events.csv,4731,10000,"['13', '23', '27', '3', '36', '37', '43', '49', '9']",1000,0.0001,0.01,0.1,5000,50,5,4714,9996,4714-9996,"['49', '37', '13', '27', '3', '23', '43', '36', '9']","['40', '15', '22', '18', '26', '21', '38', '32', '29']","['5', '39', '34', '8', '24', '20', '46', '19', '42', '25', '33', '44', '45', '31', '14', '48', '47', '50', '7', '41', '12', '1']",17.0,4.0,21.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (9/9),56.980000000000004,100.0,9/9,100.0,9.0,9.0,9/9,97.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,4531,4731-10000,77.77777777777779,97.9,5,87.98618076451578,2,186,5,5,6,25,1,20,83.3%,20.0%,✅ Equal,31,10,21
23_Recombination events.csv|4982,4982,23_Recombination events.csv,2802,9888,"['33', '35']",1000,0.0001,0.01,0.1,5000,50,4,2801,9633,2801-9633,"['33', '35']","['20', '39', '29']",['8'],1.0,255.0,256.0,96.40135478408128,2914.0,728.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,54.28027095681625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4982,2802-9888,100.0,74.4,4,87.72819472616634,2,187,3,3,4,17,1,14,75.0%,17.6%,✅ Equal,21,6,15
72_Recombination events.csv|4862,4862,72_Recombination events.csv,5604,9708,"['11', '15', '25', '27', '3', '35', '40', '41', '5']",1000,0.0001,0.01,0.1,5000,50,2,5603,9706,5603-9706,"['35', '27', '40', '25', '15', '3', '41', '11']","['2', '42', '34', '18', '6', '21', '20', '32', '1']","['13', '50', '22', '45', '44', '10', '43', '30', '12', '29']",1.0,2.0,3.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (8/8),59.0,88.9,8/8,100.0,9.0,8.0,8/8,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,4862,5604-9708,75.0,99.7,2,87.5,2,188,8,7,8,26,0,19,100.0%,26.9%,❌ Diff: RDP=8 vs Santa=7,34,15,19
46_Recombination events.csv|4936,4936,46_Recombination events.csv,1836,7728,['33'],1000,0.0001,0.01,0.1,5000,50,3,1853,7489,1853-7489,['33'],['13'],['37'],17.0,239.0,256.0,95.7,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),54.14,100.0,1/1,100.0,1.0,1.0,1/1,68.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4936,1836-7728,100.0,74.4,3,87.38693467336684,1,189,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8
3_Recombination events.csv|1995,1995,3_Recombination events.csv,7614,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,5,7862,9992,7862-9992,"['29', '17', '39', '15', '47', '44', '4', '48', '1']","['35', '19', '13', '16', '25', '50', '3', '23', '18', '22', '38', '8', '36', '9', '46', '30']","['27', '42', '40', '31', '14', '28', '43', '32', '41']",248.0,8.0,256.0,89.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (9/9),52.86,18.0,9/9,100.0,50.0,9.0,9/9,46.4,99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1995,7614-10000,77.77777777777779,74.4,5,87.31193580742227,2,190,6,6,6,28,0,22,100.0%,21.4%,✅ Equal,34,12,22
31_Recombination events.csv|4484,4484,31_Recombination events.csv,9162,10000,"['1', '11', '13', '17', '19', '22', '26', '27', '3', '30', '31', '32', '34', '38', '44', '45', '47', '49', '5', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,4,9204,9998,9204-9998,"['19', '13', '32', '3', '34', '22', '44', '45', '8', '9', '30', '7', '11']","['35', '16', '39', '23', '24', '20', '46', '42', '25', '21', '4', '40', '14', '10', '48', '43', '15', '36', '41']","['5', '49', '27', '17', '31', '26', '38', '47']",42.0,2.0,44.0,94.7,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (13/13),55.94,59.1,13/13,100.0,22.0,13.0,13/13,73.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,4484,9162-10000,76.92307692307693,95.6,4,86.6470223325062,4,191,5,5,5,29,0,24,100.0%,17.2%,✅ Equal,34,10,24
37_Recombination events.csv|4190,4190,37_Recombination events.csv,4302,8094,"['1', '12', '17', '18', '25', '26', '27', '31', '33', '34', '35', '36', '37', '38', '4', '40', '42', '45', '50', '6', '8']",1000,0.0001,0.01,0.1,5000,50,6,4354,8072,4354-8072,"['37', '27', '42', '40', '17', '50', '31', '34', '6', '33', '38', '8', '36', '12', '1']","['35', '16', '39', '26', '19', '25', '45', '21', '4', '49', '18', '22', '14', '48', '43', '30', '47', '15', '41']","['2', '13', '23', '28', '24', '10', '9', '46', '32', '7', '11']",52.0,22.0,74.0,98.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (15/15),56.6,71.4,15/15,100.0,21.0,15.0,15/15,90.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,4190,4302-8094,80.0,92.6,6,86.4859437751004,4,192,8,8,10,31,2,23,80.0%,25.8%,✅ Equal,41,16,25
65_Recombination events.csv|4948,4948,65_Recombination events.csv,4785,9642,"['15', '20', '27', '30', '32', '5']",1000,0.0001,0.01,0.1,5000,50,2,4822,9644,4822-9644,"['30', '15', '27', '32']",['13'],"['35', '16', '39', '34', '6', '8', '24', '46', '29', '37', '19', '42', '33', '21', '38', '44', '45', '11', '2', '49', '40', '31', '3', '18', '22', '10', '47', '17', '50', '36', '7', '41', '12', '1']",37.0,2.0,39.0,99.2,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (4/4),56.84,66.7,4/4,100.0,6.0,4.0,4/4,96.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4948,4785-9642,25.0,96.1,2,85.79145728643218,1,193,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8
39_Recombination events.csv|4709,4709,39_Recombination events.csv,7131,7395,"['1', '24', '25', '31', '33', '35', '36', '38', '39', '45', '8']",1000,0.0001,0.01,0.1,5000,50,10,7124,7425,7124-7425,"['35', '25', '39', '31', '45', '38', '36', '24']","['14', '13', '16', '49']","['15', '41']",7.0,30.0,37.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (8/8),57.0,72.7,8/8,100.0,11.0,8.0,8/8,29.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4709,7131-7395,75.0,96.3,1,85.74649298597194,3,194,10,10,11,28,1,18,90.9%,35.7%,✅ Equal,39,20,19
57_Recombination events.csv|4183,4183,57_Recombination events.csv,1506,10000,"['1', '11', '15', '19', '3', '35', '43', '45', '47', '49']",1000,0.0001,0.01,0.1,5000,50,4,1508,9998,1508-9998,"['49', '35', '19', '15', '3', '45', '11']","['5', '16', '34', '6', '26', '8', '24', '42', '44', '21', '38', '4', '2', '27', '40', '14', '48', '30', '17', '7']","['25', '31', '47', '43', '10', '20', '1']",2.0,2.0,4.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (7/7),59.0,70.0,7/7,100.0,10.0,7.0,7/7,98.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4183,1506-10000,71.42857142857143,99.6,4,85.71428571428572,3,195,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10
73_Recombination events.csv|4438,4438,73_Recombination events.csv,9117,10000,"['15', '16', '23', '24', '25', '27', '3', '34', '36', '37', '38', '39', '47', '49']",1000,0.0001,0.01,0.1,5000,50,7,9114,9988,9114-9988,"['49', '37', '27', '16', '25', '15', '3', '23', '36', '24', '47']","['2', '13', '17', '39', '31', '20', '18', '6', '21', '26', '8', '28', '44', '9', '11', '29']","['33', '12']",3.0,12.0,15.0,98.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (11/11),56.72,78.6,11/11,100.0,14.0,11.0,11/11,91.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,4438,9117-10000,72.72727272727273,98.5,7,85.71233375842596,4,196,8,7,10,23,2,16,80.0%,30.4%,❌ Diff: RDP=8 vs Santa=7,33,15,18
98_Recombination events.csv|4429,4429,98_Recombination events.csv,1497,5610,"['11', '12', '15', '16', '18', '21', '25', '27', '29', '32', '35', '36', '38', '39', '4', '47', '5']",1000,0.0001,0.01,0.1,5000,50,7,1508,5584,1508-5584,"['35', '15', '18', '47', '21', '38', '4', '36', '32', '11', '12', '29']","['2', '50', '23', '45', '6', '44', '9', '46', '30', '7', '41', '1']","['43', '8', '40', '17']",11.0,26.0,37.0,99.1,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (12/12),56.82,70.6,12/12,100.0,17.0,12.0,12/12,95.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4429,1497-5610,75.0,96.3,7,85.69819819819818,4,197,7,7,9,13,2,6,77.8%,53.8%,✅ Equal,22,14,8
59_Recombination events.csv|4970,4970,59_Recombination events.csv,1284,10000,"['11', '15', '21', '33', '45', '46', '47']",1000,0.0001,0.01,0.1,5000,50,4,1281,9994,1281-9994,"['15', '45', '21', '33', '46', '11', '47']","['40', '50', '23', '3', '22', '43', '24', '10', '36']","['34', '6', '28', '30', '7', '12', '29']",3.0,6.0,9.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (7/7),58.980000000000004,100.0,7/7,100.0,7.0,7.0,7/7,96.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4970,1284-10000,71.42857142857143,99.1,4,85.51328068916008,5,198,7,7,7,27,0,20,100.0%,25.9%,✅ Equal,34,14,20
27_Recombination events.csv|4689,4689,27_Recombination events.csv,7569,9054,"['10', '12', '13', '17', '18', '2', '21', '22', '28', '33', '35', '37', '39', '40', '42', '5', '50', '7']",1000,0.0001,0.01,0.1,5000,50,2,7566,9054,7566-9054,"['2', '5', '35', '42', '40', '39', '22', '28', '10', '12']","['49', '48', '27', '16', '25', '31', '15', '34', '14', '45', '38', '43', '9', '41', '1']","['23', '3', '47', '26', '44', '4', '24', '32', '29']",3.0,0.0,3.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (10/10),59.0,55.6,10/10,100.0,18.0,10.0,10/10,99.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,4689,7569-9054,70.0,99.7,2,84.8998998998999,2,199,6,6,10,21,4,15,60.0%,28.6%,✅ Equal,31,12,19
79_Recombination events.csv|5122,5122,79_Recombination events.csv,6189,7758,['25'],1000,0.0001,0.01,0.1,5000,50,3,5928,7713,5928-7713,['25'],"['30', '12', '39']","['49', '17', '15', '6', '26', '24']",261.0,45.0,306.0,97.131931166348,1569.0,392.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,54.4263862332696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5122,6189-7758,100.0,69.4,3,84.80441323971917,2,200,6,6,6,21,0,15,100.0%,28.6%,✅ Equal,27,12,15
39_Recombination events.csv|4596,4596,39_Recombination events.csv,2826,4509,"['1', '15', '24', '25', '31', '33', '35', '36', '38', '39', '41', '45', '8']",1000,0.0001,0.01,0.1,5000,50,8,2843,4598,2843-4598,"['35', '25', '39', '31', '15', '45', '38', '24', '36', '41']","['16', '6', '26', '8', '20', '46', '32', '13', '42', '33', '21', '44', '9', '49', '27', '22', '14', '10', '30', '17', '7', '41', '1']","['37', '34', '23', '3', '18', '47']",17.0,89.0,106.0,99.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (10/10),56.8,76.9,10/10,100.0,13.0,10.0,10/10,68.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4596,2826-4509,80.0,89.4,8,84.78957915831664,4,201,10,10,11,28,1,18,90.9%,35.7%,✅ Equal,39,20,19
13_Recombination events.csv|4432,4432,13_Recombination events.csv,4704,7911,"['11', '16', '18', '2', '20', '23', '24', '26', '27', '28', '3', '30', '31', '32', '36', '37', '39', '45', '46', '48']",1000,0.0001,0.01,0.1,5000,50,13,4672,7912,4672-7912,"['2', '16', '39', '23', '18', '45', '28', '24', '48', '46', '32']","['19', '40', '50']","['5', '7', '4', '17']",32.0,1.0,33.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (11/11),57.0,55.0,11/11,100.0,20.0,11.0,11/11,94.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4432,4704-7911,72.72727272727273,96.7,13,84.71363636363637,5,202,16,14,19,29,3,15,84.2%,48.3%,❌ Diff: RDP=16 vs Santa=14,48,30,18
4_Recombination events.csv|4651,4651,4_Recombination events.csv,1215,5559,"['10', '13', '14', '2', '26', '34', '37', '40', '41', '42', '47', '9']",1000,0.0001,0.01,0.1,5000,50,4,1217,5560,1217-5560,"['2', '37', '13', '42', '40', '34', '26', '14', '10', '9', '41', '47']","['19', '50', '45', '4', '46']","['5', '49', '27', '16', '17', '39', '31', '32', '18', '33', '28', '36', '30', '11']",2.0,1.0,3.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (12/12),59.0,100.0,12/12,100.0,12.0,12.0,12/12,99.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4651,1215-5559,66.66666666666666,99.7,4,83.33333333333333,1,204,4,4,4,25,0,21,100.0%,16.0%,✅ Equal,29,8,21
41_Recombination events.csv|4814,4814,41_Recombination events.csv,7878,10000,"['15', '16', '26', '3', '32', '39', '4', '43', '49']",1000,0.0001,0.01,0.1,5000,50,3,7877,9995,7877-9995,"['49', '16', '39', '15', '3', '26', '4', '43', '32']","['2', '22', '47', '8', '48', '46', '30', '29']","['35', '19', '13', '37', '50', '14', '21', '33', '45']",1.0,5.0,6.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (9/9),58.96,100.0,9/9,100.0,9.0,9.0,9/9,98.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,4814,7878-10000,66.66666666666666,99.4,3,83.08308308308308,2,205,4,4,4,15,0,11,100.0%,26.7%,✅ Equal,19,8,11
36_Recombination events.csv|3880,3880,36_Recombination events.csv,1455,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,2,1346,9998,1346-9998,"['16', '39', '40', '32', '21', '38', '43', '30']","['5', '35', '37', '13', '27', '49', '17', '25', '50', '3', '23', '6', '4', '48', '46', '41', '12', '47']","['20', '45', '42', '29']",109.0,2.0,111.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (8/8),55.0,16.0,8/8,100.0,50.0,8.0,8/8,61.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3880,1455-10000,75.0,88.9,2,82.67276422764228,4,206,5,4,7,14,2,10,71.4%,28.6%,❌ Diff: RDP=5 vs Santa=4,21,9,12
54_Recombination events.csv|4731,4731,54_Recombination events.csv,7473,10000,"['23', '3', '31', '39', '42', '48', '49']",1000,0.0001,0.01,0.1,5000,50,2,7474,9999,7474-9999,"['49', '42', '39', '31', '3', '23', '48']","['5', '34', '8', '24', '46', '29', '13', '25', '33', '45', '38', '4', '40', '14', '43', '30', '47', '15', '7', '12']","['35', '18', '10', '50']",1.0,1.0,2.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (7/7),58.980000000000004,100.0,7/7,100.0,7.0,7.0,7/7,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4731,7473-10000,57.14285714285714,99.8,2,82.65306122448979,2,207,5,5,5,26,0,21,100.0%,19.2%,✅ Equal,31,10,21
72_Recombination events.csv|4534,4534,72_Recombination events.csv,6849,7791,"['16', '23', '36', '38', '39', '46', '47', '49', '8']",1000,0.0001,0.01,0.1,5000,50,6,6833,7786,6833-7786,"['16', '38', '8', '36', '46', '47']","['13', '50', '22', '14', '28', '33', '44', '45', '10', '43', '30', '12', '29']","['2', '37', '19', '48', '42', '17', '31', '34', '20', '18', '6', '21', '9', '32', '7', '1']",16.0,5.0,21.0,99.5,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (6/6),56.900000000000006,66.7,6/6,100.0,9.0,6.0,6/6,88.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,4534,6849-7791,66.66666666666666,97.9,6,82.43062520896021,3,208,8,7,8,26,0,19,100.0%,26.9%,❌ Diff: RDP=8 vs Santa=7,34,15,19
96_Recombination events.csv|4802,4802,96_Recombination events.csv,7029,10000,['33'],1000,0.0001,0.01,0.1,5000,50,2,6676,9997,6676-9997,['33'],"['15', '42', '40']","['49', '19', '27', '45', '21', '48', '7', '47']",353.0,3.0,356.0,99.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),54.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,40.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4802,7029-10000,100.0,64.4,2,82.29689067201605,2,209,2,2,2,15,0,13,100.0%,13.3%,✅ Equal,17,4,13
3_Recombination events.csv|4986,4986,3_Recombination events.csv,1227,6660,"['10', '21', '24', '33']",1000,0.0001,0.01,0.1,5000,50,4,1230,6660,1230-6660,"['33', '21', '24', '10']","['30', '22']",['19'],3.0,0.0,3.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),58.980000000000004,100.0,4/4,100.0,4.0,4.0,4/4,99.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4986,1227-6660,50.0,99.7,4,82.14285714285714,3,210,6,6,6,28,0,22,100.0%,21.4%,✅ Equal,34,12,22
71_Recombination events.csv|4955,4955,71_Recombination events.csv,7365,10000,"['15', '20', '24', '26', '34', '36', '40', '46', '47', '6', '8']",1000,0.0001,0.01,0.1,5000,50,2,7364,9995,7364-9995,"['40', '15', '34', '6', '26', '8', '24', '36', '20', '46', '47']","['35', '39', '23', '29', '37', '19', '13', '42', '25', '33', '44', '38', '45', '4', '11', '2', '49', '27', '31', '3', '18', '22', '14', '10', '48', '43', '30', '17', '50', '28', '7', '12', '1']","['5', '16', '21', '9', '32']",1.0,5.0,6.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (11/11),58.96,100.0,11/11,100.0,11.0,11.0,11/11,98.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,4955,7365-10000,63.63636363636363,99.4,2,81.71778021175612,3,211,4,4,5,13,1,9,80.0%,30.8%,✅ Equal,18,8,10
54_Recombination events.csv|901,901,54_Recombination events.csv,4767,7011,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,3,4497,6991,4497-6991,"['6', '44', '21', '36', '9']","['49', '35', '42', '39', '50', '31', '3', '23', '18', '10', '48']","['5', '13', '25', '34', '47', '14', '33', '38', '4', '43', '46', '30', '7', '29']",270.0,20.0,290.0,99.1,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (5/5),54.82,10.0,5/5,100.0,50.0,5.0,5/5,35.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,901,4767-7011,80.0,71.0,3,81.28542799885486,3,212,5,5,5,26,0,21,100.0%,19.2%,✅ Equal,31,10,21
49_Recombination events.csv|4896,4896,49_Recombination events.csv,7830,9489,"['1', '15', '18', '20', '31', '35', '38', '41']",1000,0.0001,0.01,0.1,5000,50,5,7830,9471,7830-9471,"['35', '31', '15', '18', '38', '20', '41', '1']","['32', '13', '10']","['49', '3', '22']",0.0,18.0,18.0,98.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (8/8),56.78,100.0,8/8,100.0,8.0,8.0,8/8,94.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4896,7830-9489,62.5,98.2,5,80.5967336683417,2,213,5,4,6,19,1,15,83.3%,21.1%,❌ Diff: RDP=5 vs Santa=4,25,9,16
95_Recombination events.csv|4687,4687,95_Recombination events.csv,2175,6762,"['10', '12', '13', '17', '18', '2', '21', '22', '23', '25', '28', '3', '31', '32', '34', '38', '39', '4', '40', '43', '45', '46', '49', '6', '9']",1000,0.0001,0.01,0.1,5000,50,3,2402,6753,2402-6753,"['39', '34', '23', '6', '46', '32', '13', '25', '45', '21', '38', '4', '9', '2', '49', '40', '31', '3', '18', '22', '10', '43', '17', '28', '12']","['1', '16', '33', '48', '41', '30', '11', '29']","['5', '35', '37', '27', '42', '14', '26', '8', '24', '36', '20']",227.0,9.0,236.0,94.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (25/25),53.980000000000004,100.0,25/25,100.0,25.0,25.0,25/25,74.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,4687,2175-6762,84.0,76.4,3,80.50806451612902,2,214,4,4,5,18,1,14,80.0%,22.2%,✅ Equal,23,8,15
46_Recombination events.csv|4354,4354,46_Recombination events.csv,6849,10000,"['4', '47']",1000,0.0001,0.01,0.1,5000,50,2,6454,9996,6454-9996,"['4', '47']","['2', '16', '32', '44', '6', '26', '36', '46', '30']","['5', '35', '39', '23', '8', '24', '20', '29', '37', '13', '42', '25', '33', '21', '38', '45', '9', '11', '27', '40', '3', '18', '22', '10', '43', '48', '17', '50', '15', '28', '7', '41', '12']",395.0,4.0,399.0,99.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),54.980000000000004,100.0,2/2,100.0,2.0,2.0,2/2,36.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4354,6849-10000,100.0,60.099999999999994,2,80.20100502512562,2,215,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8
