,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
279,61,62,2,99.54682779456192,82,4960,6,Standard_Match,Step 1: Approximate,7,6,10,19,3,13,70.0%,31.6%,❌ Diff: RDP=7 vs Santa=6,29,13,16,82_Recombination events.csv|4960,4960,82_Recombination events.csv,3078,10000,"['28', '34']",1000,0.0001,0.01,0.1,5000,50,3062,10000,3062-10000,"['28', '34']","['17', '40', '2', '47', '44', '26', '20', '31', '4', '24', '23', '10', '33', '14', '30', '18', '6', '39', '9', '8', '16', '36', '48']","['46', '43', '15', '45', '12', '38', '27']",16,0,16,100,3078,769.5,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,3078-10000,100.0%,100.0%,0,100,,,,,,,,,,100,98.4,0,1,7,0,6,❌ None
299,81,82,4,98.79154078549848,82,5030,9,Standard_Match,Step 1: Approximate,7,6,10,19,3,13,70.0%,31.6%,❌ Diff: RDP=7 vs Santa=6,29,13,16,82_Recombination events.csv|5030,5030,82_Recombination events.csv,6486,8160,['5'],1000,0.0001,0.01,0.1,5000,50,6459,8164,6459-8164,['5'],['29'],['25'],27,4,31,100,1674,418.5,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,6486-8160,100.0%,100.0%,0,100,,,,,,,,,,100,96.9,0,1,7,0,9,❌ None
404,188,189,5,50,82,5003,2,🎯 Perfect Match (1/1),Step 2: Best Match,7,6,10,19,3,13,70.0%,31.6%,❌ Diff: RDP=7 vs Santa=6,29,13,16,82_Recombination events.csv|5003,5003,82_Recombination events.csv,363,5508,"['13', '42', '50']",1000,0.0001,0.01,0.1,5000,50,358,5506,358-5506,"['42', '50', '13']","['26', '14', '47', '18', '44', '24']",['29'],5,2,7,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,363-5508,100.0%,100.0%,0,100,,,,,,,,,,0,99.3,0,1,1,0,2,❌ None
426,210,211,6,48.942598187311184,82,4808,5,✅ Complete Match (1/1),Step 2: Best Match,7,6,10,19,3,13,70.0%,31.6%,❌ Diff: RDP=7 vs Santa=6,29,13,16,82_Recombination events.csv|4808,4808,82_Recombination events.csv,5520,7887,"['41', '7']",1000,0.0001,0.01,0.1,5000,50,5546,7885,5546-7885,"['7', '41']","['35', '25', '37', '5', '49', '29']","['46', '43', '15', '45', '12', '38', '27']",26,2,28,98.8,,,,,✅ Complete (2/2),56.760000000000005,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,5520-7887,98.8%,100.0%,0,98.8,,,,,,,,,,0,97.2,0,1,3,0,5,❌ None
433,217,218,7,42.61329305135952,82,4513,7,❌ Poor (2/10),Step 2: Best Match,7,6,10,19,3,13,70.0%,31.6%,❌ Diff: RDP=7 vs Santa=6,29,13,16,82_Recombination events.csv|4513,4513,82_Recombination events.csv,450,3708,"['13', '25', '28', '29', '34', '35', '37', '41', '42', '49', '5', '50', '7']",1000,0.0001,0.01,0.1,5000,50,463,3468,463-3468,"['7', '46', '43', '41', '19', '45', '38', '12', '15', '27']","['42', '50', '35', '25', '13', '37', '5', '49', '29']","['17', '40', '2', '47', '44', '26', '20', '31', '4', '24', '23', '10', '33', '14', '36', '18', '6', '39', '9', '8', '16', '30', '48']",13,240,253,92.2,,,,,❌ Poor (2/10),29.44,9.5,2/10,20,13,10,2/10,50,100,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,7,450-3708,92.2%,20.0%,0,92.2,,,,,,,,,,10,74.7,0,1,8,0,7,❌ None
233,15,16,1,100,83,5007,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,4,25,2,23,50.0%,8.0%,✅ Equal,29,4,25,83_Recombination events.csv|5007,5007,83_Recombination events.csv,213,534,['22'],1000,0.0001,0.01,0.1,5000,50,214,532,214-532,['22'],"['1', '32']",['46'],1,2,3,99.1,,,,,🎯 Perfect (1/1),58.82,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,213-534,99.1%,100.0%,0,99.1,,,,,,,,,,100,99.7,0,1,2,0,1,❌ None
310,92,93,2,97.94383149448343,83,4989,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,4,25,2,23,50.0%,8.0%,✅ Equal,29,4,25,83_Recombination events.csv|4989,4989,83_Recombination events.csv,2670,10000,['18'],1000,0.0001,0.01,0.1,5000,50,2680,9966,2680-9966,['18'],"['50', '44', '33', '47']","['49', '5', '29', '9']",10,34,44,99.4,,,,,🎯 Perfect (1/1),56.88,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2670-10000,99.4%,100.0%,0,99.4,,,,,,,,,,100,95.6,0,1,3,0,2,❌ None
234,16,17,1,100,84,4849,1,Standard_Match,Step 1: Approximate,3,3,3,17,0,14,100.0%,17.6%,✅ Equal,20,6,14,84_Recombination events.csv|4849,4849,84_Recombination events.csv,6108,10000,['10'],1000,0.0001,0.01,0.1,5000,50,6114,9995,6114-9995,['10'],"['39', '43', '3', '37', '48']","['26', '49', '8']",6,5,11,99.71736896197328,3892,973,25,Exact Recombinant Match,,58.943473792394656,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6108-10000,99.7%,100.0%,0,99.71736896197328,,,,,,,,,,100,98.9,0,1,7,0,1,❌ None
288,70,71,2,99.24165824064713,84,4968,2,Standard_Match,Step 1: Approximate,3,3,3,17,0,14,100.0%,17.6%,✅ Equal,20,6,14,84_Recombination events.csv|4968,4968,84_Recombination events.csv,6684,8556,['7'],1000,0.0001,0.01,0.1,5000,50,6665,8563,6665-8563,['7'],['26'],['13'],19,7,26,100,1872,468,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6684-8556,100.0%,100.0%,0,100,,,,,,,,,,100,97.4,0,1,7,0,2,❌ None
363,145,146,3,66.61611054937646,84,4419,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,17,0,14,100.0%,17.6%,✅ Equal,20,6,14,84_Recombination events.csv|4419,4419,84_Recombination events.csv,9138,9624,"['11', '32', '34']",1000,0.0001,0.01,0.1,5000,50,9126,9624,9126-9624,"['32', '11', '34']","['42', '17', '40', '25', '2', '47', '22', '1', '12', '44', '27', '26', '20', '46', '13', '31', '4', '49', '28', '38', '23', '24', '7', '50', '33', '14', '21', '36', '45', '18', '15', '29', '6', '35', '9', '8', '41', '5', '16', '30', '19']","['39', '43', '3', '37', '48']",12,0,12,100,,,,,✅ Complete (3/3),57,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,9138-9624,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,98.8,0,1,3,0,3,❌ None
235,17,18,1,100,85,5038,2,Standard_Match,Step 1: Approximate,3,3,4,16,1,13,75.0%,18.8%,✅ Equal,20,6,14,85_Recombination events.csv|5038,5038,85_Recombination events.csv,1023,7911,['46'],1000,0.0001,0.01,0.1,5000,50,1024,7906,1024-7906,['46'],['40'],"['21', '33', '48']",1,5,6,99.91289198606272,3112,778,25,Exact Recombinant Match,,58.98257839721255,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1023-7911,99.9%,100.0%,0,99.91289198606272,,,,,,,,,,100,99.4,0,1,7,0,2,❌ None
264,46,47,2,99.84909456740442,85,5019,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,4,16,1,13,75.0%,18.8%,✅ Equal,20,6,14,85_Recombination events.csv|5019,5019,85_Recombination events.csv,7029,10000,['23'],1000,0.0001,0.01,0.1,5000,50,7030,9992,7030-9992,['23'],"['18', '4', '43', '29']","['48', '21', '33', '32']",1,8,9,99.7,,,,,🎯 Perfect (1/1),58.94,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7029-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,99.1,0,1,2,0,1,❌ None
287,69,70,3,99.24547283702212,85,4882,3,Standard_Match,Step 1: Approximate,3,3,4,16,1,13,75.0%,18.8%,✅ Equal,20,6,14,85_Recombination events.csv|4882,4882,85_Recombination events.csv,4353,8757,['6'],1000,0.0001,0.01,0.1,5000,50,4355,8738,4355-8738,['6'],"['18', '4', '43', '29']","['31', '10', '35', '47']",2,19,21,99.52316076294278,4404,1101,25,Exact Recombinant Match,,56.90463215258856,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4353-8757,99.5%,100.0%,0,99.52316076294278,,,,,,,,,,100,97.9,0,1,7,0,3,❌ None
269,51,52,1,99.69969969969968,86,4876,"2, 5",Cross Match (Case_S2_E1E),Step 6: Cross Matches,6,5,9,15,3,10,66.7%,33.3%,❌ Diff: RDP=6 vs Santa=5,24,11,13,86_Recombination events.csv|4876,4876,86_Recombination events.csv,5721,10000,"['20', '22', '23', '24', '29', '37', '38', '47', '50', '7']",1000,0.0001,0.01,0.1,5000,50,5718,9996,5718-9996 | 5718-7917,"['7', '20', '50', '24', '47', '37', '22', '38', '29', '23'] | ['7', '20', '50', '24', '47', '37', '22', '38', '29', '23']","['46', '35', '49', '27'] | ['2', '10', '49']","['18', '43', '11'] | ['18', '43', '11']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,2,5,,0,✅ Yes,✅ Yes,"2, 5",5721-10000,100.0%,100.0%,100,100,,,,,,,,,,70,99.3,5,3,4,100,"5,2",✅ Start+End
312,94,95,2,97.61904761904762,86,4905,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,5,9,15,3,10,66.7%,33.3%,❌ Diff: RDP=6 vs Santa=5,24,11,13,86_Recombination events.csv|4905,4905,86_Recombination events.csv,5436,8721,"['13', '16', '19', '34', '40', '6']",1000,0.0001,0.01,0.1,5000,50,5436,8720,5436-8720,"['40', '13', '16', '19', '34', '6']","['26', '17', '9', '8', '31', '1', '12', '48']",['2'],0,1,1,100,,,,,✅ Complete (6/6),59,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5436-8721,100.0%,100.0%,0,100,,,,,,,,,,66.66666666666666,99.9,0,1,1,0,1,❌ None
313,95,96,3,97.4188474188474,86,4680,4,🎯 Perfect Match (1/1),Step 2: Best Match,6,5,9,15,3,10,66.7%,33.3%,❌ Diff: RDP=6 vs Santa=5,24,11,13,86_Recombination events.csv|4680,4680,86_Recombination events.csv,6618,10000,"['25', '32', '33', '36', '4', '44']",1000,0.0001,0.01,0.1,5000,50,6614,9999,6614-9999,"['32', '25', '33', '4', '36', '44']","['26', '35', '17', '9', '8', '31', '1', '12', '48']","['42', '39', '41', '2', '10', '14', '21', '5', '45', '28', '15']",4,1,5,100,,,,,✅ Complete (6/6),59,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6618-10000,100.0%,100.0%,0,100,,,,,,,,,,66.66666666666666,99.5,0,1,1,0,4,❌ None
314,96,97,4,97.31874731874731,86,4934,3,⚠️ Partial (2/3),Step 2: Best Match,6,5,9,15,3,10,66.7%,33.3%,❌ Diff: RDP=6 vs Santa=5,24,11,13,86_Recombination events.csv|4934,4934,86_Recombination events.csv,1410,7239,"['3', '30']",1000,0.0001,0.01,0.1,5000,50,1404,7238,1404-7238,"['3', '49', '30']","['46', '35', '49', '27']","['42', '41', '14', '21', '28']",6,1,7,100,,,,,⚠️ Partial (2/3),49.010000000000005,66.7,2/3,66.7,2,3,2/3,90,100,,,,,,,,,,,66.7,,,,,,,,,,,,,,,,,,,,,,3,1410-7239,100.0%,66.7%,0,100,,,,,,,,,,66.66666666666666,99.3,0,1,8,0,3,❌ None
414,198,199,5,49.8998998998999,86,4816,9,🎯 Perfect Match (1/1),Step 2: Best Match,6,5,9,15,3,10,66.7%,33.3%,❌ Diff: RDP=6 vs Santa=5,24,11,13,86_Recombination events.csv|4816,4816,86_Recombination events.csv,4077,7941,"['20', '22', '23', '24', '29', '3', '30', '37', '38', '47', '49', '50', '7']",1000,0.0001,0.01,0.1,5000,50,4074,7941,4074-7941,['49'],"['42', '41', '3', '2', '10', '14', '21', '30', '28', '15']","['18', '43', '11']",3,0,3,100,,,,,🎯 Perfect (1/1),59,7.7,1/1,100,13,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,4077-7941,100.0%,100.0%,0,100,,,,,,,,,,0,99.7,0,1,1,0,9,❌ None
240,22,23,1,100,87,4975,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10,87_Recombination events.csv|4975,4975,87_Recombination events.csv,1323,6990,['33'],1000,0.0001,0.01,0.1,5000,50,1324,6990,1324-6990,['33'],['37'],"['2', '39']",1,0,1,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1323-6990,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,1,0,1,❌ None
307,89,90,2,98.24824824824825,87,4948,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10,87_Recombination events.csv|4948,4948,87_Recombination events.csv,1935,7770,"['20', '35']",1000,0.0001,0.01,0.1,5000,50,1912,7757,1912-7757,"['20', '35']","['17', '4', '37', '22', '29']","['34', '32', '25']",23,13,36,99.8,,,,,✅ Complete (2/2),56.96,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1935-7770,99.8%,100.0%,0,99.8,,,,,,,,,,100,96.4,0,1,2,0,3,❌ None
364,146,147,3,66.01601601601601,87,4943,2,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10,87_Recombination events.csv|4943,4943,87_Recombination events.csv,4134,5058,"['1', '18', '30']",1000,0.0001,0.01,0.1,5000,50,4124,5062,4124-5062,"['18', '1', '30']","['46', '39', '24', '9', '8', '2', '33', '45', '19', '15', '6']",['23'],10,4,14,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4134-5058,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,98.6,0,1,3,0,2,❌ None
420,204,205,4,49.549549549549546,87,4647,4,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10,87_Recombination events.csv|4647,4647,87_Recombination events.csv,9495,9843,"['45', '46']",1000,0.0001,0.01,0.1,5000,50,9500,9838,9500-9838,"['46', '45']","['7', '40', '5', '16', '28', '38', '27']","['39', '9', '8', '2', '6', '19', '15', '24']",5,5,10,97.1,,,,,✅ Complete (2/2),58.42,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,9495-9843,97.1%,100.0%,0,97.1,,,,,,,,,,0,99,0,1,3,0,4,❌ None
431,215,216,5,46.546546546546544,87,4944,5,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10,87_Recombination events.csv|4944,4944,87_Recombination events.csv,5871,9168,"['41', '44']",1000,0.0001,0.01,0.1,5000,50,5803,9170,5803-9170,"['44', '41']","['18', '1', '23', '30']",['48'],68,2,70,100,,,,,✅ Complete (2/2),57,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,5871-9168,100.0%,100.0%,0,100,,,,,,,,,,0,93,0,1,3,0,5,❌ None
239,21,22,1,100,88,4979,2,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,6,16,0,10,100.0%,37.5%,✅ Equal,22,12,10,88_Recombination events.csv|4979,4979,88_Recombination events.csv,1140,9129,"['10', '13']",1000,0.0001,0.01,0.1,5000,50,1140,9128,1140-9128,"['10', '13']","['19', '40', '34']","['50', '37', '5', '30']",0,1,1,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1140-9129,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,1,0,2,❌ None
252,34,35,2,99.8998998998999,88,5011,1,Standard_Match,Step 1: Approximate,6,6,6,16,0,10,100.0%,37.5%,✅ Equal,22,12,10,88_Recombination events.csv|5011,5011,88_Recombination events.csv,1740,5601,['32'],1000,0.0001,0.01,0.1,5000,50,1743,5601,1743-5601,['32'],['40'],['22'],3,0,3,99.92229992229991,3861,965.2,25,Exact Recombinant Match,,58.98445998445999,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1740-5601,99.9%,100.0%,0,99.92229992229991,,,,,,,,,,100,99.7,0,1,7,0,1,❌ None
259,41,42,3,99.84984984984985,88,4847,3,Standard_Match,Step 1: Approximate,6,6,6,16,0,10,100.0%,37.5%,✅ Equal,22,12,10,88_Recombination events.csv|4847,4847,88_Recombination events.csv,4062,6192,['43'],1000,0.0001,0.01,0.1,5000,50,4064,6194,4064-6194,['43'],"['3', '4', '22', '1', '12', '48', '6']","['26', '29', '40', '47', '45', '19', '34']",2,2,4,99.90610328638498,2130,532.5,25,Exact Recombinant Match,,58.98122065727699,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4062-6192,99.9%,100.0%,0,99.90610328638498,,,,,,,,,,100,99.6,0,1,7,0,3,❌ None
273,55,56,4,99.54954954954954,88,5008,5,✅ Complete Match (1/1),Step 2: Best Match,6,6,6,16,0,10,100.0%,37.5%,✅ Equal,22,12,10,88_Recombination events.csv|5008,5008,88_Recombination events.csv,9453,10000,['24'],1000,0.0001,0.01,0.1,5000,50,9452,9991,9452-9991,['24'],"['32', '3', '4', '22', '1', '12', '48', '6']","['21', '44', '25', '27']",1,9,10,98.4,,,,,🎯 Perfect (1/1),58.68000000000001,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,9453-10000,98.4%,100.0%,0,98.4,,,,,,,,,,100,99,0,1,3,0,5,❌ None
338,120,121,5,79.34934934934934,88,4869,4,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,6,16,0,10,100.0%,37.5%,✅ Equal,22,12,10,88_Recombination events.csv|4869,4869,88_Recombination events.csv,2031,4293,"['14', '2', '35', '39', '42']",1000,0.0001,0.01,0.1,5000,50,2042,4296,2042-4296,"['42', '35', '39', '2', '14']","['26', '40', '34', '47', '45', '19', '29']","['3', '4', '22', '1', '12', '48', '6']",11,3,14,99.5,,,,,✅ Complete (5/5),56.900000000000006,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2031-4293,99.5%,100.0%,0,99.5,,,,,,,,,,60,98.6,0,1,2,0,4,❌ None
436,220,221,6,21.428571428571427,88,4493,6,Case_E_Start_End,Step 1: Approximate,6,6,6,16,0,10,100.0%,37.5%,✅ Equal,22,12,10,88_Recombination events.csv|4493,4493,88_Recombination events.csv,2736,9150,"['21', '24', '25', '27', '28', '33', '44']",1000,0.0001,0.01,0.1,5000,50,1799,2050,1799-2050,"['25', '33', '21', '28', '44', '24', '27']","['18', '19', '41']","['46', '50', '8', '13', '10', '37', '5', '36', '49', '30', '15']",937,7100,8037,0,3586,896.5,25,Exact Recombinant Match,,15.857142857142856,,,,,,,30,,,,,,,,,,,,42.85714285714285,,,,,,,,,,,,,,,,,,,,,,6,2736-9150,,42.9%,0,0,,,,,,,,,,42.85714285714285,0,0,1,8,0,6,❌ None
246,28,29,1,100,89,4983,1,Standard_Match,Step 1: Approximate,4,4,5,12,1,8,80.0%,33.3%,✅ Equal,17,8,9,89_Recombination events.csv|4983,4983,89_Recombination events.csv,5487,6744,['23'],1000,0.0001,0.01,0.1,5000,50,5484,6743,5484-6743,['23'],"['31', '49', '6', '7']","['25', '30']",3,1,4,99.92044550517105,1257,314.2,25,Exact Recombinant Match,,58.984089101034215,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5487-6744,99.9%,100.0%,0,99.92044550517105,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
292,74,75,2,99.09638554216868,89,4722,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,5,12,1,8,80.0%,33.3%,✅ Equal,17,8,9,89_Recombination events.csv|4722,4722,89_Recombination events.csv,726,10000,['34'],1000,0.0001,0.01,0.1,5000,50,724,9980,724-9980,['34'],"['50', '9', '8', '3', '10', '36', '11', '27']","['20', '39', '17', '41', '33', '15']",2,20,22,99.8,,,,,🎯 Perfect (1/1),56.96,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,726-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,97.8,0,1,3,0,4,❌ None
402,186,187,3,50,89,4860,5,Case_E_Start_End,Step 1: Approximate,4,4,5,12,1,8,80.0%,33.3%,✅ Equal,17,8,9,89_Recombination events.csv|4860,4860,89_Recombination events.csv,915,6147,['34'],1000,0.0001,0.01,0.1,5000,50,881,2095,881-2095,['34'],"['20', '39', '17', '33', '15']","['26', '46', '47', '4', '5', '22', '18', '19']",34,4052,4086,22.553516819571865,4768,1192,25,Exact Recombinant Match,,37.51070336391437,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,915-6147,22.6%,100.0%,0,22.553516819571865,,,,,,,,,,100,0,0,1,8,0,5,❌ None
430,214,215,4,47.28915662650603,89,4234,3,❌ Poor (1/9),Step 2: Best Match,4,4,5,12,1,8,80.0%,33.3%,✅ Equal,17,8,9,89_Recombination events.csv|4234,4234,89_Recombination events.csv,1818,4713,"['12', '13', '23', '28', '31', '32', '49', '6', '7']",1000,0.0001,0.01,0.1,5000,50,1874,4715,1874-4715,"['42', '35', '25', '37', '16', '30', '1', '44', '23']","['17', '40', '2', '47', '22', '11', '34', '27', '26', '20', '46', '4', '38', '24', '50', '43', '3', '10', '33', '14', '21', '45', '18', '29', '39', '9', '8', '41', '5', '36', '19', '48']","['7', '32', '13', '31', '49', '28', '12', '6']",56,2,58,98.1,,,,,❌ Poor (1/9),29.95,5.9,1/9,11.1,9,9,1/9,70,100,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,3,1818-4713,98.1%,11.1%,0,98.1,,,,,,,,,,0,94.2,0,1,8,0,3,❌ None
255,37,38,1,99.89969909729189,90,4985,1,Standard_Match,Step 1: Approximate,5,5,6,25,1,20,83.3%,20.0%,✅ Equal,31,10,21,90_Recombination events.csv|4985,4985,90_Recombination events.csv,8043,10000,['2'],1000,0.0001,0.01,0.1,5000,50,8044,9996,8044-9996,['2'],"['42', '25', '47', '1', '44', '12', '34', '20', '46', '31', '24', '7', '50', '33', '14', '45', '39', '41', '8', '5', '19', '48']",['16'],1,4,5,99.74450689831374,1957,489.2,25,Exact Recombinant Match,,58.94890137966275,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8043-10000,99.7%,100.0%,0,99.74450689831374,,,,,,,,,,100,99.5,0,1,7,0,1,❌ None
343,125,126,2,76.87506965340467,90,4531,5,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,6,25,1,20,83.3%,20.0%,✅ Equal,31,10,21,90_Recombination events.csv|4531,4531,90_Recombination events.csv,4731,10000,"['13', '23', '27', '3', '36', '37', '43', '49', '9']",1000,0.0001,0.01,0.1,5000,50,4714,9996,4714-9996,"['43', '9', '13', '3', '37', '49', '36', '23', '27']","['26', '32', '40', '21', '22', '18', '38', '15', '29']","['42', '25', '47', '1', '44', '12', '34', '20', '46', '31', '24', '7', '50', '33', '14', '45', '39', '41', '8', '5', '19', '48']",17,4,21,99.9,,,,,✅ Complete (9/9),56.98,100,9/9,100,9,9,9/9,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,4731-10000,99.9%,100.0%,0,99.9,,,,,,,,,,55.55555555555556,97.9,0,1,2,0,5,❌ None
350,132,133,3,74.69909729187563,90,4737,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,6,25,1,20,83.3%,20.0%,✅ Equal,31,10,21,90_Recombination events.csv|4737,4737,90_Recombination events.csv,4608,6957,"['10', '16', '2', '6']",1000,0.0001,0.01,0.1,5000,50,4610,6950,4610-6950,"['2', '10', '16', '6']","['35', '17', '4', '30', '28', '11']","['26', '32', '40', '21', '22', '18', '38', '15', '29']",2,7,9,99.6,,,,,✅ Complete (4/4),58.92,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4608-6957,99.6%,100.0%,0,99.6,,,,,,,,,,50,99.1,0,1,2,0,3,❌ None
