,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
434,62,63,1,97.74774774774777,66,4239,6,✅ Complete Match (1/1),Step 2: Best Match,7,7,7,45,0,38,100.0%,15.6%,✅ Equal,52,14,38,66_Recombination events.csv|4239,4239,66_Recombination events.csv,591,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,546,9999,546-9999,"['44', '48', '12', '31', '34', '14', '17', '49', '46', '10']","['26', '8', '16', '2', '35', '6', '32', '45', '42', '47', '5', '28', '41', '30', '13', '24', '7', '22', '43', '19']","['50', '4', '15', '23', '11', '25', '21', '33', '36', '3', '27', '37']",45,1,46,100,,,,,✅ Complete (10/10),57,20,10/10,100,50,10,10/10,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,591-10000,100.0%,100.0%,0,100,,,,,,,,,,80,95.4,0,1,3,0,6,❌ None
435,63,64,3,97.74549098196393,59,10020,5,Standard_Match,Step 1: Approximate,5,5,7,34,2,29,71.4%,14.7%,✅ Equal,41,10,31,59_Recombination events.csv|10020,10020,59_Recombination events.csv,3228,10000,['38'],1000,0.0002,0.02,0.1,5000,50,3247,9972,3247-9972,['38'],['35'],['24'],19,28,47,99.30596574128764,3228,807,25,Exact Recombinant Match,,56.86119314825753,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3228-10000,99.3%,100.0%,0,99.30596574128764,,,,,,,,,,100,95.3,0,1,7,0,5,❌ None
436,64,65,5,97.1,53,9964,11,✅ Complete Match (1/1),Step 2: Best Match,11,11,23,58,12,47,47.8%,19.0%,✅ Equal,81,22,59,53_Recombination events.csv|9964,9964,53_Recombination events.csv,3198,5613,['23'],1000,0.0002,0.02,0.1,5000,50,3186,5567,3186-5567,['23'],"['29', '47']","['36', '12']",12,46,58,98.1,,,,,🎯 Perfect (1/1),56.620000000000005,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,11,3198-5613,98.1%,100.0%,0,98.1,,,,,,,,,,100,94.2,0,1,3,0,11,❌ None
437,65,66,2,96.8937875751503,55,10103,9,✅ Complete Match (1/1),Step 2: Best Match,7,7,11,51,4,44,63.6%,13.7%,✅ Equal,62,14,48,55_Recombination events.csv|10103,10103,55_Recombination events.csv,7404,10000,['1'],1000,0.0002,0.02,0.1,5000,50,7372,9968,7372-9968,['1'],['2'],['34'],32,32,64,98.8,,,,,🎯 Perfect (1/1),56.760000000000005,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,7404-10000,98.8%,100.0%,0,98.8,,,,,,,,,,100,93.6,0,1,3,0,9,❌ None
438,66,67,5,96.59659659659658,52,9729,8,Standard_Match,Step 1: Approximate,8,8,10,51,2,43,80.0%,15.7%,✅ Equal,61,16,45,52_Recombination events.csv|9729,9729,52_Recombination events.csv,1080,3240,['6'],1000,0.0002,0.02,0.1,5000,50,1053,3282,1053-3282,['6'],"['46', '18', '41', '31']","['30', '37']",27,42,69,100,2160,540,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,1080-3240,100.0%,100.0%,0,100,,,,,,,,,,100,93.1,0,1,7,0,8,❌ None
439,67,68,2,96.14228456913828,67,9678,6,Standard_Match,Step 1: Approximate,10,8,11,44,1,36,90.9%,18.2%,❌ Diff: RDP=10 vs Santa=8,55,18,37,67_Recombination events.csv|9678,9678,67_Recombination events.csv,1059,9630,['6'],1000,0.0002,0.02,0.1,5000,50,1064,9704,1064-9704,['6'],"['50', '26', '9', '20', '27', '1', '17', '31', '13', '24']","['8', '28', '43', '42', '49']",5,74,79,99.94166374985416,1429,357.2,25,Exact Recombinant Match,,56.98833274997084,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,1059-9630,99.9%,100.0%,0,99.94166374985416,,,,,,,,,,100,92.1,0,1,7,0,6,❌ None
440,68,69,3,96.14228456913828,67,9678,11,Cross Match (Case_S1_E2S),Step 6: Cross Matches,10,8,11,44,1,36,90.9%,18.2%,❌ Diff: RDP=10 vs Santa=8,55,18,37,67_Recombination events.csv|9678,9678,67_Recombination events.csv,1059,9630,['6'],1000,0.0002,0.02,0.1,5000,50,1064,9704,1064-9704,['6'] | ['6'],"['50', '26', '9', '20', '27', '1', '17', '31', '13', '24'] | ['11', '29', '19']","['8', '28', '43', '42', '49'] | ['8', '28', '43', '42', '49']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,6,11,,0,✅ Yes,✅ Yes,11,1059-9630,100.0%,100.0%,100,100,,,,,,,,,,100,92.1,5,3,4,100,11,✅ Start+End
441,69,70,5,94.88465396188565,73,9970,9,Standard_Match,Step 1: Approximate,9,9,9,56,0,47,100.0%,16.1%,✅ Equal,65,18,47,73_Recombination events.csv|9970,9970,73_Recombination events.csv,2865,10000,['38'],1000,0.0002,0.02,0.1,5000,50,2969,9999,2969-9999,['38'],['46'],['4'],104,1,105,98.52838121934128,2865,716.2,25,Exact Recombinant Match,,54.705676243868254,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,2865-10000,98.5%,100.0%,0,98.52838121934128,,,,,,,,,,100,89.5,0,1,7,0,9,❌ None
442,70,71,3,91.56656656656656,65,9268,5,⭐ Excellent Match (1/1),Step 2: Best Match,7,7,10,48,3,41,70.0%,14.6%,✅ Equal,58,14,44,65_Recombination events.csv|9268,9268,65_Recombination events.csv,2049,2655,"['15', '2', '24', '3', '34', '36', '39', '40', '43', '46', '8']",1000,0.0002,0.02,0.1,5000,50,2047,2654,2047-2654,"['15', '36', '40', '34', '46', '24']","['39', '49', '47', '29', '9', '8', '22', '11', '2', '37', '32', '14', '1', '3', '27', '30', '43', '13']","['50', '5', '23', '28', '41', '19', '17', '42', '35']",2,1,3,99.8,,,,,✅ Complete (6/6),58.96,54.5,6/6,100,11,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,2049-2655,99.8%,100.0%,0,99.8,,,,,,,,,,83.33333333333334,99.7,0,1,2,0,5,❌ None
443,71,72,6,88.3149448345035,73,9224,8,Standard_Match,Step 1: Approximate,9,9,9,56,0,47,100.0%,16.1%,✅ Equal,65,18,47,73_Recombination events.csv|9224,9224,73_Recombination events.csv,8472,9450,['33'],1000,0.0002,0.02,0.1,5000,50,8634,9524,8634-9524,['33'],['29'],['50'],162,74,236,83.43558282208589,978,244.5,25,Exact Recombinant Match,,51.68711656441718,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,8472-9450,83.4%,100.0%,0,83.43558282208589,,,,,,,,,,100,76.4,0,1,7,0,8,❌ None
444,72,73,6,88.21128821128822,51,8826,6,✅ Complete Match (1/1),Step 2: Best Match,8,8,8,51,0,43,100.0%,15.7%,✅ Equal,59,16,43,51_Recombination events.csv|8826,8826,51_Recombination events.csv,9420,10000,"['15', '18', '2', '21', '23', '24', '29', '3', '32', '34', '36', '37', '38', '39', '41', '42', '43', '47', '50', '7']",1000,0.0002,0.02,0.1,5000,50,9424,9998,9424-9998,"['39', '38', '50', '23', '15', '2', '21', '36', '32', '41', '43', '42', '18']","['26', '16', '11', '27', '17', '35', '6', '45', '14', '46', '5', '4', '33', '25', '28', '30', '48', '22', '20', '12', '40', '19', '44', '31']","['10', '1']",4,2,6,99,,,,,✅ Complete (13/13),58.8,65,13/13,100,20,13,13/13,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,9420-10000,99.0%,100.0%,0,99,,,,,,,,,,76.92307692307693,99.4,0,1,3,0,6,❌ None
445,73,74,4,88.16316316316318,65,5956,3,✅ Complete Match (1/1),Step 2: Best Match,7,7,10,48,3,41,70.0%,14.6%,✅ Equal,58,14,44,65_Recombination events.csv|5956,5956,65_Recombination events.csv,7068,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,7138,9999,7138-9999,"['38', '8', '16', '11', '2', '3', '37', '29', '14', '1', '33', '25', '30', '13', '10', '39', '7', '48', '9', '20', '22', '12', '43', '31']","['15', '36', '40', '34', '46', '24']","['47', '32', '27', '30', '49']",70,1,71,97.6,,,,,✅ Complete (24/24),56.52,48,24/24,100,50,24,24/24,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7068-10000,97.6%,100.0%,0,97.6,,,,,,,,,,83.33333333333334,92.9,0,1,3,0,3,❌ None
446,74,75,2,85.71428571428571,66,9604,2,🎯 Perfect Match (1/1),Step 2: Best Match,7,7,7,45,0,38,100.0%,15.6%,✅ Equal,52,14,38,66_Recombination events.csv|9604,9604,66_Recombination events.csv,8166,9693,"['16', '22', '26', '42', '47', '6', '7']",1000,0.0002,0.02,0.1,5000,50,8166,9694,8166-9694,"['7', '6', '47', '26', '22', '16', '42']","['38', '29', '9', '4', '15', '20', '33', '21', '27', '18']","['8', '2', '28', '45', '41', '13', '24']",0,1,1,100,,,,,✅ Complete (7/7),59,100,7/7,100,7,7,7/7,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8166-9693,100.0%,100.0%,0,100,,,,,,,,,,57.14285714285714,99.9,0,1,1,0,2,❌ None
447,75,76,2,84.89969909729187,57,9659,3,⭐ Excellent Match (1/1),Step 2: Best Match,7,7,10,26,3,19,70.0%,26.9%,✅ Equal,36,14,22,57_Recombination events.csv|9659,9659,57_Recombination events.csv,3126,5424,"['1', '16', '18', '19', '21', '23', '27', '33', '35', '38', '41', '42', '46', '47', '49']",1000,0.0002,0.02,0.1,5000,50,3122,5423,3122-5423,"['47', '33', '16', '21', '41', '19', '42', '49', '46', '1']","['44', '32', '22', '6']","['2', '26', '28', '39']",4,1,5,100,,,,,✅ Complete (10/10),59,66.7,10/10,100,15,10,10/10,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3126-5424,100.0%,100.0%,0,100,,,,,,,,,,70,99.5,0,1,2,0,3,❌ None
448,76,77,7,83.28328328328328,51,9437,2,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,8,51,0,43,100.0%,15.7%,✅ Equal,59,16,43,51_Recombination events.csv|9437,9437,51_Recombination events.csv,3309,5829,"['24', '29', '3', '34', '39', '43', '47', '7']",1000,0.0002,0.02,0.1,5000,50,3310,5830,3310-5830,"['7', '47', '29', '34', '3', '24']","['39', '38', '50', '23', '15', '2', '36', '32', '43', '42', '37', '18']",['49'],1,1,2,100,,,,,✅ Complete (6/6),59,75,6/6,100,8,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3309-5829,100.0%,100.0%,0,100,,,,,,,,,,66.66666666666666,99.8,0,1,1,0,2,❌ None
449,77,78,2,83.18288197927114,56,9530,2,🎯 Perfect Match (1/1),Step 2: Best Match,7,7,9,37,2,30,77.8%,18.9%,✅ Equal,46,14,32,56_Recombination events.csv|9530,9530,56_Recombination events.csv,6480,10000,"['10', '11', '12', '15', '2', '7']",1000,0.0002,0.02,0.1,5000,50,6482,9996,6482-9996,"['7', '15', '12', '2', '11', '10']",['17'],"['26', '9', '8', '4', '20', '21', '41', '1', '46', '27', '37', '31']",2,4,6,99.8,,,,,✅ Complete (6/6),58.96,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6480-10000,99.8%,100.0%,0,99.8,,,,,,,,,,66.66666666666666,99.4,0,1,1,0,2,❌ None
450,78,79,5,82.98333333333332,71,9894,4,⭐ Excellent Match (1/1),Step 2: Best Match,14,11,19,74,5,63,73.7%,14.9%,❌ Diff: RDP=14 vs Santa=11,93,25,68,71_Recombination events.csv|9894,9894,71_Recombination events.csv,1953,10000,"['18', '23', '26', '31', '35']",1000,0.0002,0.02,0.1,5000,50,1954,9994,1954-9994,"['26', '23', '35']","['48', '4', '21', '34', '46']",['7'],1,6,7,99.9,,,,,✅ Complete (3/3),58.98,60,3/3,100,5,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1953-10000,99.9%,100.0%,0,99.9,,,,,,,,,,66.66666666666666,99.3,0,1,2,0,4,❌ None
451,79,80,4,82.88333333333333,75,9475,5,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,31,0,26,100.0%,16.1%,✅ Equal,36,10,26,75_Recombination events.csv|9475,9475,75_Recombination events.csv,6972,7635,"['14', '16', '20', '21', '23', '28', '4', '40', '42', '5', '50', '9']",1000,0.0002,0.02,0.1,5000,50,6964,7636,6964-7636,"['50', '5', '9', '4', '20', '16', '23', '40', '21', '28', '14', '42']",['38'],"['29', '36', '30', '49', '31', '13']",8,1,9,100,,,,,✅ Complete (12/12),59,100,12/12,100,12,12,12/12,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,6972-7635,100.0%,100.0%,0,100,,,,,,,,,,66.66666666666666,99.1,0,1,3,0,5,❌ None
452,80,81,3,82.48248248248248,54,4834,16,✅ Complete Match (1/1),Step 2: Best Match,15,11,22,54,7,43,68.2%,20.4%,❌ Diff: RDP=15 vs Santa=11,76,26,50,54_Recombination events.csv|4834,4834,54_Recombination events.csv,9711,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,9694,9999,9694-9999,"['40', '32', '14', '43', '42', '30']","['39', '20', '15', '11', '21', '28']","['38', '5', '4', '23', '33', '45', '34', '1', '3', '44', '37', '31']",17,1,18,99.7,,,,,✅ Complete (6/6),56.94,12,6/6,100,50,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,16,9711-10000,99.7%,100.0%,0,99.7,,,,,,,,,,66.66666666666666,98.2,0,1,3,0,16,❌ None
453,81,82,3,82.25682133497764,55,8649,7,✅ Complete Match (1/1),Step 2: Best Match,7,7,11,51,4,44,63.6%,13.7%,✅ Equal,62,14,48,55_Recombination events.csv|8649,8649,55_Recombination events.csv,3144,4611,"['12', '13', '14', '16', '17', '18', '22', '24', '27', '28', '3', '30', '31', '35', '36', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '48', '50', '6', '7']",1000,0.0002,0.02,0.1,5000,50,2960,4668,2960-4668,"['38', '16', '3', '27', '17', '35', '6', '45', '14', '42', '46', '4', '36', '28', '41', '30', '13', '24', '39', '7', '48', '50', '22', '43', '44', '31']","['26', '8', '11', '2', '29', '32', '1', '47', '5', '25', '21', '49', '9', '20', '15', '12', '40', '34', '19']","['23', '37', '18', '10']",184,57,241,100,,,,,✅ Complete (26/26),55,89.7,26/26,100,29,26,26/26,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,3144-4611,100.0%,100.0%,0,100,,,,,,,,,,88.46153846153845,75.9,0,1,3,0,7,❌ None
454,82,83,4,79.14914914914914,54,9675,6,⭐ Excellent Match (1/1),Step 2: Best Match,15,11,22,54,7,43,68.2%,20.4%,❌ Diff: RDP=15 vs Santa=11,76,26,50,54_Recombination events.csv|9675,9675,54_Recombination events.csv,6012,10000,"['12', '17', '36', '46', '49']",1000,0.0002,0.02,0.1,5000,50,6018,9988,6018-9988,"['12', '36', '17', '49', '46']",['26'],"['21', '28', '15', '11']",6,12,18,99.5,,,,,✅ Complete (5/5),56.900000000000006,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,6012-10000,99.5%,100.0%,0,99.5,,,,,,,,,,60,98.2,0,1,2,0,6,❌ None
455,83,84,3,77.16482781678368,56,8989,7,✅ Complete Match (1/1),Step 2: Best Match,7,7,9,37,2,30,77.8%,18.9%,✅ Equal,46,14,32,56_Recombination events.csv|8989,8989,56_Recombination events.csv,5556,7767,"['10', '11', '12', '13', '14', '15', '16', '17', '18', '2', '22', '24', '29', '3', '30', '34', '39', '40', '42', '43', '47', '48', '50', '6', '7']",1000,0.0002,0.02,0.1,5000,50,5513,7684,5513-7684,"['6', '40', '34', '14', '17', '24']","['39', '48', '47', '50', '29', '22', '16', '43', '3', '13']","['26', '9', '8', '4', '20', '21', '41', '1', '46', '27', '37', '31']",43,83,126,96.2,,,,,✅ Complete (6/6),56.24,24,6/6,100,25,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,5556-7767,96.2%,100.0%,0,96.2,,,,,,,,,,66.66666666666666,87.4,0,1,3,0,7,❌ None
456,84,85,5,76.22622622622623,65,4898,7,✅ Complete Match (1/1),Step 2: Best Match,7,7,10,48,3,41,70.0%,14.6%,✅ Equal,58,14,44,65_Recombination events.csv|4898,4898,65_Recombination events.csv,1818,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,1960,9999,1960-9999,"['6', '26', '4', '45', '44', '18']","['35', '50', '5', '23', '15', '40', '34', '41', '19', '42', '46', '24']","['38', '8', '16', '11', '2', '3', '37', '29', '14', '1', '33', '25', '30', '13', '10', '39', '7', '48', '9', '20', '22', '12', '43', '31']",142,1,143,98.3,,,,,✅ Complete (6/6),54.66,12,6/6,100,50,6,6/6,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,1818-10000,98.3%,100.0%,0,98.3,,,,,,,,,,66.66666666666666,85.7,0,1,3,0,7,❌ None
457,85,86,4,75,74,9635,6,⭐ Excellent Match (1/1),Step 2: Best Match,10,9,12,62,2,53,83.3%,14.5%,❌ Diff: RDP=10 vs Santa=9,74,19,55,74_Recombination events.csv|9635,9635,74_Recombination events.csv,714,1401,"['12', '21', '24', '29', '38', '43', '48']",1000,0.0002,0.02,0.1,5000,50,714,1404,714-1404,"['48', '38', '29', '12', '43', '24']","['7', '47', '2', '40', '28', '41', '37', '18', '35']","['26', '21', '16']",0,3,3,100,,,,,✅ Complete (6/6),59,85.7,6/6,100,7,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,714-1401,100.0%,100.0%,0,100,,,,,,,,,,50,99.7,0,1,2,0,6,❌ None
458,86,87,4,74.9498997995992,67,9470,7,⭐ Excellent Match (1/1),Step 2: Best Match,10,8,11,44,1,36,90.9%,18.2%,❌ Diff: RDP=10 vs Santa=8,55,18,37,67_Recombination events.csv|9470,9470,67_Recombination events.csv,7611,8826,"['21', '3', '36', '37', '4', '7']",1000,0.0002,0.02,0.1,5000,50,7612,8824,7612-8824,"['7', '4', '36', '21', '3', '37']","['39', '22', '15', '16', '11', '2', '30', '10']","['6', '5', '8', '28', '45', '43', '42', '49', '46']",1,2,3,99.8,,,,,✅ Complete (6/6),58.96,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,7611-8826,99.8%,100.0%,0,99.8,,,,,,,,,,50,99.7,0,1,2,0,7,❌ None
459,87,88,6,74.74974974974975,62,9947,1,⭐ Excellent Match (1/1),Step 2: Best Match,9,9,13,43,4,34,69.2%,20.9%,✅ Equal,56,18,38,62_Recombination events.csv|9947,9947,62_Recombination events.csv,963,10000,"['13', '32', '33', '38', '42', '5']",1000,0.0002,0.02,0.1,5000,50,960,9997,960-9997,"['38', '5', '33', '32', '42', '13']","['9', '20', '34', '41', '30', '24']","['48', '35']",3,3,6,100,,,,,✅ Complete (6/6),59,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,963-10000,100.0%,100.0%,0,100,,,,,,,,,,50,99.4,0,1,2,0,1,❌ None
460,88,89,4,71.54797726512871,56,8928,3,✅ Complete Match (1/1),Step 2: Best Match,7,7,9,37,2,30,77.8%,18.9%,✅ Equal,46,14,32,56_Recombination events.csv|8928,8928,56_Recombination events.csv,2088,5481,"['19', '23', '25', '28', '32', '33', '35', '36', '38', '42', '44', '45', '49', '5']",1000,0.0002,0.02,0.1,5000,50,2094,5713,2094-5713,"['38', '5', '33', '25', '36', '28', '32', '19', '44', '42', '49', '35']","['6', '40', '34', '14', '17', '24']","['26', '8', '11', '2', '27', '37', '1', '46', '4', '21', '41', '30', '18', '10', '7', '9', '20', '15', '12', '31']",6,232,238,99.8,,,,,✅ Complete (12/12),54.96,85.7,12/12,100,14,12,12/12,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2088-5481,99.8%,100.0%,0,99.8,,,,,,,,,,66.66666666666666,76.2,0,1,3,0,3,❌ None
461,89,90,3,71.32796780684104,58,9873,2,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,28,0,23,100.0%,17.9%,✅ Equal,33,10,23,58_Recombination events.csv|9873,9873,58_Recombination events.csv,4404,10000,"['11', '29', '33', '39', '44', '47', '8']",1000,0.0002,0.02,0.1,5000,50,4402,9994,4402-9994,"['39', '47', '29', '8', '33', '11', '44']","['4', '1', '3', '17', '46']","['7', '26', '22', '20', '13']",2,6,8,99.9,,,,,✅ Complete (7/7),58.98,100,7/7,100,7,7,7/7,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4404-10000,99.9%,100.0%,0,99.9,,,,,,,,,,42.85714285714285,99.2,0,1,1,0,2,❌ None
462,90,91,5,70,74,9574,2,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,12,62,2,53,83.3%,14.5%,❌ Diff: RDP=10 vs Santa=9,74,19,55,74_Recombination events.csv|9574,9574,74_Recombination events.csv,2127,9924,"['13', '31', '39', '42', '44', '5']",1000,0.0002,0.02,0.1,5000,50,2128,9922,2128-9922,"['39', '5', '44', '42', '31']","['50', '22', '8', '32', '34', '14', '1', '45', '30']","['48', '38', '29', '12', '43', '24']",1,2,3,100,,,,,✅ Complete (5/5),59,83.3,5/5,100,6,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2127-9924,100.0%,100.0%,0,100,,,,,,,,,,40,99.7,0,1,1,0,2,❌ None
463,91,92,4,70,59,9885,4,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,7,34,2,29,71.4%,14.7%,✅ Equal,41,10,31,59_Recombination events.csv|9885,9885,59_Recombination events.csv,8922,10000,"['22', '25', '3', '33', '5']",1000,0.0002,0.02,0.1,5000,50,8922,9998,8922-9998,"['5', '22', '33', '25', '3']","['6', '35', '38', '47', '48', '9', '8', '4', '11', '36', '28', '34', '43', '19', '18', '10', '24']","['27', '26', '46', '11']",0,2,2,99.8,,,,,✅ Complete (5/5),58.96,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8922-10000,99.8%,100.0%,0,99.8,,,,,,,,,,40,99.8,0,1,1,0,4,❌ None
464,92,93,5,70,67,9599,5,⭐ Excellent Match (1/1),Step 2: Best Match,10,8,11,44,1,36,90.9%,18.2%,❌ Diff: RDP=10 vs Santa=8,55,18,37,67_Recombination events.csv|9599,9599,67_Recombination events.csv,8805,9267,"['1', '17', '19', '20', '24', '26']",1000,0.0002,0.02,0.1,5000,50,8806,9268,8806-9268,"['26', '20', '1', '17', '24']",['18'],"['50', '9', '27', '31', '13']",1,1,2,99.8,,,,,✅ Complete (5/5),58.96,83.3,5/5,100,6,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,8805-9267,99.8%,100.0%,0,99.8,,,,,,,,,,40,99.8,0,1,2,0,5,❌ None
465,93,94,7,69.84984984984985,62,9889,4,⭐ Excellent Match (1/1),Step 2: Best Match,9,9,13,43,4,34,69.2%,20.9%,✅ Equal,56,18,38,62_Recombination events.csv|9889,9889,62_Recombination events.csv,8703,10000,"['14', '16', '19', '2', '23', '37', '40']",1000,0.0002,0.02,0.1,5000,50,8703,9996,8703-9996,"['16', '2', '14', '19', '37']",['6'],['40'],0,4,4,99.7,,,,,✅ Complete (5/5),58.94,71.4,5/5,100,7,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8703-10000,99.7%,100.0%,0,99.7,,,,,,,,,,40,99.6,0,1,2,0,4,❌ None
